indicador,fecha,kpi,nota,store_nbr,disponota,fecha_ejecucion,relleno_disponota
NSG,2023-06-03,93.24,7.0,161,7.65,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,95.75,8.0,275,7.41,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,94.81,8.0,619,7.64,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.49,8.0,573,6.95,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.28,8.0,624,8.64,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.44,8.0,990,7.04,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,92.44,8.0,747,7.7,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,93.7,7.0,652,9.28,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,94.76,8.0,699,6.99,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.11,7.0,139,5.79,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,97.58,9.0,438,6.45,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,90.61,6.0,439,6.61,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,89.6,5.0,528,7.57,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.64,8.0,593,8.95,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,97.09,9.0,490,8.3,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.63,7.0,588,6.74,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,97.92,9.0,235,6.94,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.51,7.0,503,7.4,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,95.0,8.0,683,7.96,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,92.28,7.0,588,6.64,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.71,8.0,682,7.7,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.63,8.0,533,8.37,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,89.86,6.0,655,5.22,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,93.37,7.0,513,7.26,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,90.710000000000008,6.0,570,7.29,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.91,7.0,524,8.68,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.07,9.0,37,8.63,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,97.02,9.0,239,9.07,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,94.8,8.0,784,9.18,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,89.41,5.0,194,7.88,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.83,7.0,195,8.07,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,86.89,4.0,209,6.09,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,96.59,9.0,243,6.32,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,96.83,9.0,501,7.98,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,90.12,6.0,575,6.46,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.74,8.0,60,6.88,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.82,8.0,484,8.76,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,94.62,8.0,421,6.8,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.34,7.0,687,8.4,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.58,8.0,17,8.51,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,95.86,8.0,585,4.95,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,95.92,8.0,783,8.24,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.09,7.0,454,7.2,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,96.59,9.0,605,7.68,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.86,8.0,1,8.45,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.41,7.0,523,8.09,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,92.84,7.0,696,7.55,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,93.18,7.0,959,7.07,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.31,8.0,198,7.46,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,97.54,9.0,461,9.5,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.6,9.0,32,7.67,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.24,8.0,170,7.43,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.63,8.0,218,6.99,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,96.51,9.0,593,8.75,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,95.59,8.0,514,8.2,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,92.23,8.0,143,7.66,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,94.61,8.0,934,8.48,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,96.69,9.0,488,5.91,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,91.73,6.0,529,8.04,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,87.75,5.0,425,8.26,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,97.63,9.0,233,7.21,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,90.36,7.0,425,8.38,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,94.96,8.0,784,9.18,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,93.57,8.0,279,7.9,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,97.1,9.0,246,6.96,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,92.9,7.0,598,7.28,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,91.960000000000008,6.0,773,8.11,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,91.66,7.0,39,8.59,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.48,8.0,625,8.65,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,97.16,9.0,245,7.27,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.51,7.0,140,8.21,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,95.97,8.0,218,9.19,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,90.39,7.0,635,8.48,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,88.86,5.0,521,7.5,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,95.64,8.0,514,8.0,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,92.38,7.0,658,7.88,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,85.07,4.0,996,5.22,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.73,8.0,500,8.31,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,95.41,8.0,202,6.39,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,93.59,7.0,166,7.73,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.51,8.0,74,7.68,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.2,8.0,643,7.91,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.11,8.0,218,7.19,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.39,8.0,209,5.78,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,94.83,8.0,51,8.68,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,92.44,7.0,537,6.56,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.01,9.0,32,7.67,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,97.37,9.0,498,6.11,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,97.22,9.0,519,7.54,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,91.67,6.0,939,6.27,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,97.77,9.0,420,5.81,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,91.94,6.0,986,8.41,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.85,8.0,61,8.62,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,93.03,7.0,625,8.54,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,90.36,7.0,83,7.68,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,92.42,7.0,766,9.02,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.89,7.0,280,4.78,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,95.09,8.0,17,8.21,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,91.289999999999992,6.0,186,4.81,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.0,7.0,569,7.85,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,95.56,8.0,622,7.35,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,95.08,8.0,51,8.28,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,92.63,7.0,636,8.67,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,97.56,9.0,216,6.14,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,93.69,7.0,644,7.94,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,96.96,9.0,496,7.13,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,95.29,8.0,544,8.84,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.59,8.0,16,6.96,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.84,8.0,748,4.29,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.08,8.0,766,8.66,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,96.55,9.0,590,7.97,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,97.32,9.0,291,6.34,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,97.29,9.0,502,7.36,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,96.77,9.0,430,6.68,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,93.88,7.0,537,7.14,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.75,7.0,987,7.46,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.36,9.0,35,8.84,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,88.68,5.0,50,7.8,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,97.83,9.0,422,7.27,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,94.08,8.0,18,8.25,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,89.77,5.0,194,8.23,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.07,7.0,615,8.88,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,91.65,6.0,940,4.6,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,96.04,9.0,8,7.16,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,92.68,7.0,699,8.14,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.41,8.0,677,6.87,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.71,7.0,177,8.22,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,93.63,7.0,648,6.88,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,95.47,8.0,992,8.95,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.74,8.0,98,7.18,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,94.72,8.0,211,6.49,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,98.15,10.0,477,6.82,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.3,8.0,218,7.19,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,90.99,7.0,618,7.94,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,93.23,7.0,560,7.8,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,97.97,9.0,501,7.98,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,85.56,,5,,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,94.84,9.0,96,8.81,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,93.14,8.0,84,8.05,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,95.11,8.0,605,7.88,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,90.23,7.0,635,8.56,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,95.61,8.0,678,9.33,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,95.19,8.0,280,5.53,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.78,7.0,687,8.55,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,90.52,6.0,587,6.62,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,89.23,5.0,586,8.37,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,88.25,5.0,186,4.92,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,95.61,8.0,991,8.71,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.44,8.0,65,8.38,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.66,8.0,572,7.37,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,97.12,9.0,972,9.21,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.57,9.0,125,8.33,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,91.53,7.0,616,6.1,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,91.97,6.0,658,7.53,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.22,7.0,615,9.31,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.54,7.0,521,8.46,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,92.75,8.0,73,7.31,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,94.54,8.0,189,8.55,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.77,8.0,572,7.57,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,78.41,4.0,45,4.45,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,81.74,5.0,55,6.39,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.14,8.0,601,7.31,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.34,7.0,586,8.52,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,87.710000000000008,4.0,541,7.64,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.28,7.0,766,8.03,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.38,7.0,527,8.78,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,88.09,5.0,229,5.7,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,95.33,8.0,507,8.09,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,91.66,6.0,439,6.74,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,89.51,6.0,95,6.47,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.4,8.0,990,7.04,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,93.85,7.0,454,7.35,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.8,8.0,605,7.28,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,97.77,9.0,522,7.84,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.33,8.0,180,6.71,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,92.6,8.0,602,7.39,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,93.36,7.0,601,7.69,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,87.92,5.0,58,6.61,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,93.54,7.0,74,8.28,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,87.06,5.0,76,7.81,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,97.47,9.0,259,7.21,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,89.710000000000008,5.0,525,8.78,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.49,8.0,458,8.13,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.79,8.0,699,7.09,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.28,8.0,243,5.6,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.98,8.0,271,6.78,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.71,8.0,545,8.58,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,97.23,9.0,522,8.04,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,92.7,8.0,38,8.61,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,88.12,5.0,727,9.15,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,90.1,6.0,439,6.61,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.5,8.0,462,6.86,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,94.25,8.0,451,7.14,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.04,8.0,746,8.17,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,95.89,8.0,500,8.5,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,90.63,7.0,679,6.81,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.76,7.0,582,8.48,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,89.1,5.0,986,8.51,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,94.09,8.0,538,7.12,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,79.9,5.0,45,4.57,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,97.56,9.0,274,7.27,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,95.18,8.0,557,8.44,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,92.02,8.0,127,8.01,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.1,8.0,670,7.1,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,92.83,8.0,38,8.61,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.76,9.0,631,7.55,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.29,8.0,98,6.98,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,93.16,7.0,569,7.75,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.04,8.0,15,8.34,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,92.97,7.0,583,8.81,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,95.76,8.0,500,8.7,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,97.65,9.0,507,8.49,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.75,8.0,997,9.09,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,97.78,9.0,256,5.96,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,97.43,9.0,498,6.31,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.25,8.0,459,6.8,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,95.39,9.0,631,7.55,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,95.92,8.0,271,6.78,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,93.61,7.0,601,7.51,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.37,8.0,680,8.51,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,90.05,7.0,91,6.51,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,91.63,6.0,500,7.66,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,94.23,8.0,187,8.3,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,91.5,6.0,504,7.52,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,96.55,9.0,214,6.21,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,88.13,6.0,78,6.79,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,97.4,9.0,258,7.45,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,98.03,10.0,471,6.05,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,93.81,7.0,695,7.18,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,94.51,8.0,189,8.3,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,90.63,7.0,606,8.18,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,90.32,7.0,83,7.78,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,96.87,9.0,217,8.08,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,96.84,9.0,168,7.58,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,92.17,7.0,174,8.41,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,92.7,8.0,602,7.19,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,97.38,9.0,438,6.45,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,96.83,9.0,269,7.67,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.11,7.0,565,9.01,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,89.15,5.0,622,7.94,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,94.01,9.0,654,8.52,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,95.28,8.0,991,8.71,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.45,8.0,137,7.14,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,92.6,7.0,582,8.38,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,96.63,9.0,257,7.07,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,92.69,7.0,699,7.15,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,93.51,7.0,676,8.92,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,94.62,8.0,745,7.72,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,89.960000000000008,5.0,562,8.05,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,88.78,5.0,540,7.2,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,90.539999999999992,7.0,518,8.57,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,95.04,8.0,210,8.27,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,89.89,6.0,985,5.89,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,98.36,10.0,431,7.53,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.23,8.0,508,8.33,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,96.2,9.0,239,7.27,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,97.2,9.0,507,8.81,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.48,8.0,32,8.08,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,74.01,3.0,7,6.21,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.95,8.0,627,8.32,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,96.67,9.0,154,7.98,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,93.35,8.0,616,6.25,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,95.72,8.0,772,8.72,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,91.9,6.0,793,8.3,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,92.45,8.0,608,8.17,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,93.03,7.0,540,7.5,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,93.59,8.0,618,8.25,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,92.53,7.0,440,8.64,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,95.77,9.0,456,9.01,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,90.55,6.0,467,6.91,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.94,8.0,202,6.61,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.02,8.0,656,8.43,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,95.56,8.0,154,7.93,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,84.49,5.0,628,8.26,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,93.89,8.0,978,8.46,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.05,7.0,68,7.36,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,92.32,7.0,149,6.55,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,93.1,7.0,174,8.21,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,86.92,4.0,570,6.5,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,96.86,9.0,179,8.63,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,93.44,7.0,258,8.4,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,94.9,8.0,201,8.68,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.63,8.0,61,8.82,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.84,7.0,589,8.13,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.95,8.0,751,6.99,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,89.24,6.0,36,7.95,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,96.23,9.0,522,7.84,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,97.29,9.0,553,7.75,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,95.66,8.0,577,8.84,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.34,8.0,618,8.25,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,97.46,9.0,469,6.67,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,91.86,6.0,512,8.86,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,97.08,9.0,268,7.33,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,96.35,9.0,551,7.1,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,98.15,10.0,256,6.08,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,97.16,9.0,259,7.01,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,93.02,8.0,89,7.59,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,91.25,6.0,155,7.94,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,97.87,9.0,291,6.34,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,97.25,9.0,430,9.14,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,97.22,9.0,461,7.7,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,90.17,6.0,171,7.88,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,94.25,9.0,72,7.16,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,95.31,8.0,60,6.98,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,94.35,8.0,580,7.89,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,94.35,9.0,72,7.39,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,96.03,9.0,751,7.24,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,95.85,8.0,551,6.7,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,93.05,7.0,129,5.95,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,93.7,8.0,684,8.27,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,94.33,8.0,963,7.56,2023-06-05T07:45:17.601902,false
NSG,2023-06-01,93.68,7.0,613,7.76,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,95.43,8.0,43,8.65,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,97.03,9.0,280,6.18,2023-06-05T07:45:17.601902,false
NSG,2023-05-30,94.79,9.0,929,8.47,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,92.59,8.0,985,6.16,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,95.98,8.0,180,6.71,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,91.07,6.0,538,6.67,2023-06-05T07:45:17.601902,false
NSG,2023-06-04,94.91,8.0,164,8.84,2023-06-05T07:45:17.601902,false
NSG,2023-05-31,94.2,8.0,170,7.78,2023-06-05T07:45:17.601902,false
NSG,2023-06-02,96.62,9.0,208,6.96,2023-06-05T07:45:17.601902,false
NSG,2023-06-03,95.06,9.0,978,8.26,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,89.88,6.0,84,7.7,2023-06-05T07:45:17.601902,false
NSG,2023-05-29,90.32,7.0,635,7.92,2023-06-05T07:45:17.601902,false
